TIME,VALUE
2026-04-14T00:00:00.000Z,  0.01
2026-04-14T01:00:00.000Z,  0.00
2026-04-14T02:00:00.000Z,  0.00
2026-04-14T03:00:00.000Z,  0.00
2026-04-14T04:00:00.000Z,  0.00
2026-04-14T05:00:00.000Z,  0.00
2026-04-14T06:00:00.000Z,  0.00
2026-04-14T07:00:00.000Z,  0.00
2026-04-14T08:00:00.000Z,  0.03
2026-04-14T09:00:00.000Z,  0.00
2026-04-14T10:00:00.000Z,  0.03
2026-04-14T11:00:00.000Z,  0.23
2026-04-14T12:00:00.000Z,  0.02
2026-04-14T13:00:00.000Z,  0.01
2026-04-14T14:00:00.000Z, 49.16
2026-04-14T15:00:00.000Z, 17.81
2026-04-14T16:00:00.000Z,  0.10
2026-04-14T17:00:00.000Z,  0.00
2026-04-14T18:00:00.000Z,  0.04
2026-04-14T19:00:00.000Z,  0.04
2026-04-14T20:00:00.000Z,  0.13
2026-04-14T21:00:00.000Z,  0.09
2026-04-14T22:00:00.000Z,  0.08
2026-04-14T23:00:00.000Z,  0.03
2026-04-15T00:00:00.000Z,  0.00
2026-04-15T01:00:00.000Z,  0.00
2026-04-15T02:00:00.000Z,  0.00
2026-04-15T03:00:00.000Z,  0.00
2026-04-15T04:00:00.000Z,  0.00
2026-04-15T05:00:00.000Z,  0.00
2026-04-15T06:00:00.000Z,  0.00
2026-04-15T07:00:00.000Z,  0.03
2026-04-15T08:00:00.000Z,  0.00
2026-04-15T09:00:00.000Z,  0.05
2026-04-15T10:00:00.000Z,  0.04
2026-04-15T11:00:00.000Z,  0.00
2026-04-15T12:00:00.000Z,  0.03
2026-04-15T13:00:00.000Z,  0.06
2026-04-15T14:00:00.000Z,  0.00
2026-04-15T15:00:00.000Z,  0.00
2026-04-15T16:00:00.000Z,  0.56
2026-04-15T17:00:00.000Z,  0.50
2026-04-15T18:00:00.000Z,  0.45
2026-04-15T19:00:00.000Z,  0.52
2026-04-15T20:00:00.000Z,  0.34
2026-04-15T21:00:00.000Z,  0.01
2026-04-15T22:00:00.000Z,  0.00
2026-04-15T23:00:00.000Z,  0.00
