TIME,VALUE
2025-06-01,.00
2025-06-02,.00
2025-06-03,.00
2025-06-04,.00
2025-06-05,.00
2025-06-06,30.65
2025-06-07,.00
2025-06-08,344.51
2025-06-09,39.65
2025-06-10,68.30
2025-06-11,.00
2025-06-12,20.47
2025-06-13,143.74
2025-06-14,784.56
2025-06-15,1769.65
2025-06-16,992.80
2025-06-17,428.57
2025-06-18,160.80
2025-06-19,475.88
2025-06-20,1521.52
2025-06-21,355.68
2025-06-22,.69
2025-06-23,5.58
2025-06-24,81.96
2025-06-25,61.75
2025-06-26,106.31
2025-06-27,172.99
2025-06-28,8.74
2025-06-29,11.45
2025-06-30,1160.38
