TIME,VALUE
2026-04-21T00:00:00.000Z,  0.00
2026-04-21T01:00:00.000Z,  0.00
2026-04-21T02:00:00.000Z,  0.00
2026-04-21T03:00:00.000Z,  0.00
2026-04-21T04:00:00.000Z,  0.00
2026-04-21T05:00:00.000Z,  0.00
2026-04-21T06:00:00.000Z,  0.00
2026-04-21T07:00:00.000Z,  0.00
2026-04-21T08:00:00.000Z,  0.50
2026-04-21T09:00:00.000Z,  0.60
2026-04-21T10:00:00.000Z,  1.10
2026-04-21T11:00:00.000Z,  0.70
2026-04-21T12:00:00.000Z,  1.90
2026-04-21T13:00:00.000Z,  1.90
2026-04-21T14:00:00.000Z,  1.80
2026-04-21T15:00:00.000Z,  1.30
2026-04-21T16:00:00.000Z,  1.00
2026-04-21T17:00:00.000Z,  0.40
2026-04-21T18:00:00.000Z,  0.20
2026-04-21T19:00:00.000Z,  0.10
2026-04-21T20:00:00.000Z,  0.00
2026-04-21T21:00:00.000Z,  0.00
2026-04-21T22:00:00.000Z,  0.00
2026-04-21T23:00:00.000Z,  0.00
2026-04-22T00:00:00.000Z,  0.00
2026-04-22T01:00:00.000Z,  0.00
2026-04-22T02:00:00.000Z,  0.00
2026-04-22T03:00:00.000Z,  0.00
2026-04-22T04:00:00.000Z,  0.00
2026-04-22T05:00:00.000Z,  0.00
2026-04-22T06:00:00.000Z,  0.00
2026-04-22T07:00:00.000Z,  0.00
2026-04-22T08:00:00.000Z,  0.40
2026-04-22T09:00:00.000Z,  0.60
2026-04-22T10:00:00.000Z,  0.70
2026-04-22T11:00:00.000Z,  0.70
2026-04-22T12:00:00.000Z,  1.30
2026-04-22T13:00:00.000Z,  1.50
2026-04-22T14:00:00.000Z,  1.00
2026-04-22T15:00:00.000Z,  0.60
2026-04-22T16:00:00.000Z,  0.70
2026-04-22T17:00:00.000Z,  0.30
2026-04-22T18:00:00.000Z,  0.20
2026-04-22T19:00:00.000Z,  0.20
2026-04-22T20:00:00.000Z,  0.00
2026-04-22T21:00:00.000Z,  0.00
2026-04-22T22:00:00.000Z,  0.00
2026-04-22T23:00:00.000Z,  0.00
