TIME,VALUE
2025-05-01,9.70
2025-05-02,10.10
2025-05-03,9.30
2025-05-04,9.60
2025-05-05,29.40
2025-05-06,29.80
2025-05-07,35.40
2025-05-08,17.20
2025-05-09,47.40
2025-05-10,59.50
2025-05-11,59.70
2025-05-12,52.80
2025-05-13,41.40
2025-05-14,37.20
2025-05-15,13.70
2025-05-16,25.10
2025-05-17,13.10
2025-05-18,14.70
2025-05-19,22.40
2025-05-20,37.70
2025-05-21,8.70
2025-05-22,29.30
2025-05-23,26.70
2025-05-24,18.30
2025-05-25,18.50
2025-05-26,29.60
2025-05-27,34.20
2025-05-28,24.30
2025-05-29,26.30
2025-05-30,21.30
2025-05-31,15.90
