TIME,VALUE
2025-04-22,25.40
2025-04-23,25.70
2025-04-24,30.90
2025-04-25,26.30
2025-04-26,11.20
2025-04-27,6.20
2025-04-28,23.70
2025-04-29,30.60
2025-04-30,19.70
2025-04-01,25.00
2025-04-02,29.80
2025-04-03,24.70
2025-04-04,19.10
2025-04-05,11.80
2025-04-06,6.30
2025-04-07,20.90
2025-04-08,24.90
2025-04-09,24.30
2025-04-10,23.80
2025-04-11,25.80
2025-04-12,12.20
2025-04-13,7.00
2025-04-14,28.10
2025-04-15,32.80
2025-04-16,25.40
2025-04-17,21.10
2025-04-18,13.30
2025-04-19,11.40
2025-04-20,9.70
2025-04-21,30.70
