TIME,VALUE
2025-05-01,21.59
2025-05-02,24.68
2025-05-03,35.16
2025-05-04,33.48
2025-05-05,62.72
2025-05-06,51.78
2025-05-07,52.98
2025-05-08,52.42
2025-05-09,53.72
2025-05-10,18.29
2025-05-11,15.51
2025-05-12,55.81
2025-05-13,51.38
2025-05-14,53.39
2025-05-15,28.72
2025-05-16,41.40
2025-05-17,20.30
2025-05-18,18.94
2025-05-19,40.30
2025-05-20,67.13
2025-05-21,13.89
2025-05-22,54.02
2025-05-23,42.83
2025-05-24,14.61
2025-05-25,13.47
2025-05-26,46.19
2025-05-27,53.01
2025-05-28,57.63
2025-05-29,51.87
2025-05-30,49.95
2025-05-31,34.94
