TIME,VALUE
2025-06-01,31.26
2025-06-02,58.23
2025-06-03,53.34
2025-06-04,35.04
2025-06-05,38.53
2025-06-06,54.48
2025-06-07,44.34
2025-06-08,35.64
2025-06-09,82.59
2025-06-10,82.20
2025-06-11,98.04
2025-06-12,74.24
2025-06-13,92.90
2025-06-14,50.95
2025-06-15,49.27
2025-06-16,81.39
2025-06-17,120.64
2025-06-18,50.87
2025-06-19,25.70
2025-06-20,21.34
2025-06-21,21.03
2025-06-22,19.62
2025-06-23,23.21
2025-06-24,26.58
2025-06-25,25.32
2025-06-26,26.89
2025-06-27,25.22
2025-06-28,24.17
2025-06-29,37.52
2025-06-30,21.77
