TIME,VALUE
2026-08-18T00:00:00.000Z,  2.34
2026-08-18T01:00:00.000Z,  2.24
2026-08-18T02:00:00.000Z,  2.28
2026-08-18T03:00:00.000Z,  2.36
2026-08-18T04:00:00.000Z,  2.32
2026-08-18T05:00:00.000Z,  2.30
2026-08-18T06:00:00.000Z,  2.27
2026-08-18T07:00:00.000Z,  2.28
2026-08-18T08:00:00.000Z,  2.54
2026-08-18T09:00:00.000Z,  2.52
2026-08-18T10:00:00.000Z,  2.51
2026-08-18T11:00:00.000Z,  2.51
2026-08-18T12:00:00.000Z,  2.48
2026-08-18T13:00:00.000Z,  2.52
2026-08-18T14:00:00.000Z,  2.51
2026-08-18T15:00:00.000Z,  2.51
2026-08-18T16:00:00.000Z,  2.51
2026-08-18T17:00:00.000Z,  2.49
2026-08-18T18:00:00.000Z,  2.48
2026-08-18T19:00:00.000Z,  2.55
2026-08-18T20:00:00.000Z,  2.47
2026-08-18T21:00:00.000Z,  2.47
2026-08-18T22:00:00.000Z,  2.54
2026-08-18T23:00:00.000Z,  2.52
2026-08-19T00:00:00.000Z,  2.35
2026-08-19T01:00:00.000Z,  2.28
2026-08-19T02:00:00.000Z,  2.25
2026-08-19T03:00:00.000Z,  2.27
2026-08-19T04:00:00.000Z,  2.28
2026-08-19T05:00:00.000Z,  2.27
2026-08-19T06:00:00.000Z,  2.24
2026-08-19T07:00:00.000Z,  2.27
2026-08-19T08:00:00.000Z,  2.49
2026-08-19T09:00:00.000Z,  2.55
2026-08-19T10:00:00.000Z,  2.51
2026-08-19T11:00:00.000Z,  2.49
2026-08-19T12:00:00.000Z,  2.54
2026-08-19T13:00:00.000Z,  2.50
2026-08-19T14:00:00.000Z,  2.52
2026-08-19T15:00:00.000Z,  2.52
2026-08-19T16:00:00.000Z,  2.49
2026-08-19T17:00:00.000Z,  2.51
2026-08-19T18:00:00.000Z,  2.48
2026-08-19T19:00:00.000Z,  2.48
2026-08-19T20:00:00.000Z,  2.52
2026-08-19T21:00:00.000Z,  2.48
2026-08-19T22:00:00.000Z,  2.53
2026-08-19T23:00:00.000Z,  2.58
