TIME,VALUE
2026-08-11T00:00:00.000Z,  0.00
2026-08-11T01:00:00.000Z,  0.00
2026-08-11T02:00:00.000Z,  0.00
2026-08-11T03:00:00.000Z,  0.00
2026-08-11T04:00:00.000Z,  0.00
2026-08-11T05:00:00.000Z,  0.00
2026-08-11T06:00:00.000Z,  0.00
2026-08-11T07:00:00.000Z,  0.00
2026-08-11T08:00:00.000Z,  2.52
2026-08-11T09:00:00.000Z,  2.64
2026-08-11T10:00:00.000Z,  2.50
2026-08-11T11:00:00.000Z,  2.53
2026-08-11T12:00:00.000Z,  2.48
2026-08-11T13:00:00.000Z,  2.52
2026-08-11T14:00:00.000Z,  2.55
2026-08-11T15:00:00.000Z,  2.61
2026-08-11T16:00:00.000Z,  2.52
2026-08-11T17:00:00.000Z,  2.51
2026-08-11T18:00:00.000Z,  2.51
2026-08-11T19:00:00.000Z,  2.50
2026-08-11T20:00:00.000Z,  1.05
2026-08-11T21:00:00.000Z,  0.00
2026-08-11T22:00:00.000Z,  0.00
2026-08-11T23:00:00.000Z,  0.00
2026-08-12T00:00:00.000Z,  0.00
2026-08-12T01:00:00.000Z,  0.00
2026-08-12T02:00:00.000Z,  0.00
2026-08-12T03:00:00.000Z,  0.00
2026-08-12T04:00:00.000Z,  0.00
2026-08-12T05:00:00.000Z,  0.00
2026-08-12T06:00:00.000Z,  0.00
2026-08-12T07:00:00.000Z,  0.00
2026-08-12T08:00:00.000Z,  2.54
2026-08-12T09:00:00.000Z,  2.59
2026-08-12T10:00:00.000Z,  2.55
2026-08-12T11:00:00.000Z,  2.53
2026-08-12T12:00:00.000Z,  2.48
2026-08-12T13:00:00.000Z,  2.48
2026-08-12T14:00:00.000Z,  2.49
2026-08-12T15:00:00.000Z,  2.49
2026-08-12T16:00:00.000Z,  2.47
2026-08-12T17:00:00.000Z,  2.47
2026-08-12T18:00:00.000Z,  2.48
2026-08-12T19:00:00.000Z,  2.50
2026-08-12T20:00:00.000Z,  1.08
2026-08-12T21:00:00.000Z,  0.00
2026-08-12T22:00:00.000Z,  0.00
2026-08-12T23:00:00.000Z,  0.00
