TIME,VALUE
2026-04-14T00:00:00.000Z,  0.00
2026-04-14T01:00:00.000Z,  0.10
2026-04-14T02:00:00.000Z,  0.00
2026-04-14T03:00:00.000Z,  0.00
2026-04-14T04:00:00.000Z,  0.00
2026-04-14T05:00:00.000Z,  0.00
2026-04-14T06:00:00.000Z,  0.00
2026-04-14T07:00:00.000Z,  0.00
2026-04-14T08:00:00.000Z,  2.20
2026-04-14T09:00:00.000Z,  2.20
2026-04-14T10:00:00.000Z,  3.50
2026-04-14T11:00:00.000Z,  3.40
2026-04-14T12:00:00.000Z,  3.30
2026-04-14T13:00:00.000Z,  3.80
2026-04-14T14:00:00.000Z,  4.70
2026-04-14T15:00:00.000Z,  3.40
2026-04-14T16:00:00.000Z,  3.70
2026-04-14T17:00:00.000Z,  2.50
2026-04-14T18:00:00.000Z,  3.50
2026-04-14T19:00:00.000Z,  1.80
2026-04-14T20:00:00.000Z,  1.50
2026-04-14T21:00:00.000Z,  0.00
2026-04-14T22:00:00.000Z,  0.10
2026-04-14T23:00:00.000Z,  0.10
2026-04-15T00:00:00.000Z,  0.00
2026-04-15T01:00:00.000Z,  0.00
2026-04-15T02:00:00.000Z,  0.10
2026-04-15T03:00:00.000Z,  0.00
2026-04-15T04:00:00.000Z,  0.00
2026-04-15T05:00:00.000Z,  0.00
2026-04-15T06:00:00.000Z,  0.10
2026-04-15T07:00:00.000Z,  0.00
2026-04-15T08:00:00.000Z,  1.90
2026-04-15T09:00:00.000Z,  3.10
2026-04-15T10:00:00.000Z,  3.60
2026-04-15T11:00:00.000Z,  2.70
2026-04-15T12:00:00.000Z,  4.10
2026-04-15T13:00:00.000Z,  3.10
2026-04-15T14:00:00.000Z,  4.60
2026-04-15T15:00:00.000Z,  4.10
2026-04-15T16:00:00.000Z,  2.80
2026-04-15T17:00:00.000Z,  2.20
2026-04-15T18:00:00.000Z,  2.00
2026-04-15T19:00:00.000Z,  1.60
2026-04-15T20:00:00.000Z,  1.30
2026-04-15T21:00:00.000Z,  0.10
2026-04-15T22:00:00.000Z,  0.00
2026-04-15T23:00:00.000Z,  0.10
