TIME,VALUE
2025-05-01,3.50
2025-05-02,7.00
2025-05-03,6.50
2025-05-04,4.10
2025-05-05,14.10
2025-05-06,18.40
2025-05-07,24.00
2025-05-08,21.70
2025-05-09,14.50
2025-05-10,8.60
2025-05-11,8.60
2025-05-12,13.70
2025-05-13,13.90
2025-05-14,16.50
2025-05-15,15.20
2025-05-16,13.70
2025-05-17,4.00
2025-05-18,3.90
2025-05-19,10.60
2025-05-20,11.80
2025-05-21,3.40
2025-05-22,11.10
2025-05-23,9.20
2025-05-24,3.80
2025-05-25,3.70
2025-05-26,10.10
2025-05-27,13.00
2025-05-28,11.50
2025-05-29,9.80
2025-05-30,8.90
2025-05-31,4.10
