TIME,VALUE
2026-08-20T00:00:00.000Z,  0.00
2026-08-20T01:00:00.000Z,  0.00
2026-08-20T02:00:00.000Z,  0.00
2026-08-20T03:00:00.000Z,  0.00
2026-08-20T04:00:00.000Z,  0.00
2026-08-20T05:00:00.000Z,  0.00
2026-08-20T06:00:00.000Z,  0.00
2026-08-20T07:00:00.000Z,  0.00
2026-08-20T08:00:00.000Z,  0.02
2026-08-20T09:00:00.000Z,  0.46
2026-08-20T10:00:00.000Z,  0.63
2026-08-20T11:00:00.000Z,  0.47
2026-08-20T12:00:00.000Z,  0.58
2026-08-20T13:00:00.000Z,  1.09
2026-08-20T14:00:00.000Z,  1.11
2026-08-20T15:00:00.000Z,  0.48
2026-08-20T16:00:00.000Z,  0.36
2026-08-20T17:00:00.000Z,  0.18
2026-08-20T18:00:00.000Z,  0.14
2026-08-20T19:00:00.000Z,  0.00
2026-08-20T20:00:00.000Z,  0.00
2026-08-20T21:00:00.000Z,  0.00
2026-08-20T22:00:00.000Z,  0.00
2026-08-20T23:00:00.000Z,  0.00
2026-08-21T00:00:00.000Z,  0.00
2026-08-21T01:00:00.000Z,  0.00
2026-08-21T02:00:00.000Z,  0.00
2026-08-21T03:00:00.000Z,  0.00
2026-08-21T04:00:00.000Z,  0.00
2026-08-21T05:00:00.000Z,  0.00
2026-08-21T06:00:00.000Z,  0.00
2026-08-21T07:00:00.000Z,  0.00
2026-08-21T08:00:00.000Z,  0.08
2026-08-21T09:00:00.000Z,  0.26
2026-08-21T10:00:00.000Z,  0.72
2026-08-21T11:00:00.000Z,  0.55
2026-08-21T12:00:00.000Z,  1.01
