TIME,VALUE
2026-02-07T00:00:00.000Z,  1.10
2026-02-07T01:00:00.000Z,  1.15
2026-02-07T02:00:00.000Z,  1.20
2026-02-07T03:00:00.000Z,  1.28
2026-02-07T04:00:00.000Z,  1.35
2026-02-07T05:00:00.000Z,  1.34
2026-02-07T06:00:00.000Z,  1.37
2026-02-07T07:00:00.000Z,  1.40
2026-02-07T08:00:00.000Z,  1.35
2026-02-07T09:00:00.000Z,  2.21
2026-02-07T10:00:00.000Z,  1.26
2026-02-07T11:00:00.000Z,  1.18
2026-02-07T12:00:00.000Z,  1.17
2026-02-07T13:00:00.000Z,  1.08
2026-02-07T14:00:00.000Z,  1.00
2026-02-07T15:00:00.000Z,  1.05
2026-02-07T16:00:00.000Z,  1.12
2026-02-07T17:00:00.000Z,  1.11
2026-02-07T18:00:00.000Z,  1.81
2026-02-07T19:00:00.000Z,  1.90
2026-02-07T20:00:00.000Z,  0.62
2026-02-07T21:00:00.000Z,  0.01
2026-02-07T22:00:00.000Z,  0.00
2026-02-07T23:00:00.000Z,  0.00
2026-02-07T00:00:00.000Z,  1.10
2026-02-07T01:00:00.000Z,  1.15
2026-02-07T02:00:00.000Z,  1.20
2026-02-07T03:00:00.000Z,  1.28
2026-02-07T04:00:00.000Z,  1.35
2026-02-07T05:00:00.000Z,  1.34
2026-02-07T06:00:00.000Z,  1.37
2026-02-07T07:00:00.000Z,  1.40
2026-02-07T08:00:00.000Z,  1.35
2026-02-07T09:00:00.000Z,  2.21
2026-02-07T10:00:00.000Z,  1.26
2026-02-07T11:00:00.000Z,  1.18
2026-02-07T12:00:00.000Z,  1.17
2026-02-07T13:00:00.000Z,  1.08
2026-02-07T14:00:00.000Z,  1.00
2026-02-07T15:00:00.000Z,  1.05
2026-02-07T16:00:00.000Z,  1.12
2026-02-07T17:00:00.000Z,  1.11
2026-02-07T18:00:00.000Z,  1.81
2026-02-07T19:00:00.000Z,  1.90
2026-02-07T20:00:00.000Z,  0.62
2026-02-07T21:00:00.000Z,  0.01
2026-02-07T22:00:00.000Z,  0.00
2026-02-07T23:00:00.000Z,  0.00
2026-02-08T00:00:00.000Z,  0.10
2026-02-08T01:00:00.000Z,  0.40
2026-02-08T02:00:00.000Z,  0.31
2026-02-08T03:00:00.000Z,  0.51
2026-02-08T04:00:00.000Z,  0.29
2026-02-08T05:00:00.000Z,  0.09
2026-02-08T06:00:00.000Z,  0.22
2026-02-08T07:00:00.000Z,  1.42
2026-02-08T08:00:00.000Z,  1.39
2026-02-08T09:00:00.000Z,  1.65
2026-02-08T10:00:00.000Z,  2.43
2026-02-08T11:00:00.000Z,  1.71
2026-02-08T12:00:00.000Z,  1.23
2026-02-08T13:00:00.000Z,  1.11
2026-02-08T14:00:00.000Z,  1.03
2026-02-08T15:00:00.000Z,  1.21
2026-02-08T16:00:00.000Z,  1.22
2026-02-08T17:00:00.000Z,  1.04
2026-02-08T18:00:00.000Z,  1.08
2026-02-08T19:00:00.000Z,  1.16
2026-02-08T20:00:00.000Z,  0.14
2026-02-08T21:00:00.000Z,  0.00
2026-02-08T22:00:00.000Z,  0.00
2026-02-08T23:00:00.000Z,  0.00
2026-02-08T00:00:00.000Z,  0.10
2026-02-08T01:00:00.000Z,  0.40
2026-02-08T02:00:00.000Z,  0.31
2026-02-08T03:00:00.000Z,  0.51
2026-02-08T04:00:00.000Z,  0.29
2026-02-08T05:00:00.000Z,  0.09
2026-02-08T06:00:00.000Z,  0.22
2026-02-08T07:00:00.000Z,  1.42
2026-02-08T08:00:00.000Z,  1.39
2026-02-08T09:00:00.000Z,  1.65
2026-02-08T10:00:00.000Z,  2.43
2026-02-08T11:00:00.000Z,  1.71
2026-02-08T12:00:00.000Z,  1.23
2026-02-08T13:00:00.000Z,  1.11
2026-02-08T14:00:00.000Z,  1.03
2026-02-08T15:00:00.000Z,  1.21
2026-02-08T16:00:00.000Z,  1.22
2026-02-08T17:00:00.000Z,  1.04
2026-02-08T18:00:00.000Z,  1.08
2026-02-08T19:00:00.000Z,  1.16
2026-02-08T20:00:00.000Z,  0.14
2026-02-08T21:00:00.000Z,  0.00
2026-02-08T22:00:00.000Z,  0.00
2026-02-08T23:00:00.000Z,  0.00
