fecha,cliente,establecimiento,colegio,nodeId,nodeName,horas_detectadas,consumo_max_hora
2026-03-25,RENCA,CUMBRE DE CONDORES ORIENTE,000017-08,000017-08,CUMBRE DE CONDORES ORIENTE,20:00,0.5
2026-03-25,CORMUP,ANTONIO HERMIDA FABRES,000008-01,000008-01,ANTONIO HERMIDA FABRES,00:00-06:00,1.3
2026-03-25,CORMUP,TOBALABA,000008-04,000008-04,TOBALABA,00:00,1.8
2026-03-25,CORMUP,CARLOS FERNANDEZ PEÑA,000008-03,000008-03,CARLOS FERNANDEZ PEÑA,00:00-05:00,0.16
2026-03-25,CORMUP,ERASMO ESCALA,000008-07,000008-07,ERASMO ESCALA,00:00,0.48
2026-03-25,CORMUP,MATILDE HUICI NAVAS,000008-10,000008-10,MATILDE HUICI NAVAS,00:00-02:00; 04:00-05:00,0.2
2026-03-25,PROVIDENCIA,CARMELA CARVAJAL,000006-02,000006-02,CARMELA CARVAJAL,00:00-05:00,0.2
2026-03-25,PROVIDENCIA,LICEO N°7,000006-04,000006-04,LICEO N°7,00:00-06:00,0.2
