fecha,cliente,establecimiento,colegio,nodeId,nodeName,horas_detectadas,consumo_max_hora
2026-03-26,LA FLORIDA,LICEO ALTO CORDILLERA,000028-01,000028-01,LICEO ALTO CORDILLERA,00:00-06:00,4.43
2026-03-26,CORMUP,ANTONIO HERMIDA FABRES,000008-01,000008-01,ANTONIO HERMIDA FABRES,00:00-06:00,2.6
2026-03-26,CORMUP,CARLOS FERNANDEZ PEÑA,000008-03,000008-03,CARLOS FERNANDEZ PEÑA,00:00-05:00,0.17
2026-03-26,CORMUP,SANTAMARIA,000008-05,000008-05,SANTAMARIA,00:00,0.05
2026-03-26,CORMUP,MATILDE HUICI NAVAS,000008-10,000008-10,MATILDE HUICI NAVAS,03:00-05:00,0.1
2026-03-26,LA REINA,DE HOSTOS,000024-01,000024-01,DE HOSTOS,00:00,0.1
2026-03-26,PROVIDENCIA,LASTARRIA,000006-01,000006-01,LASTARRIA,00:00,0.1
2026-03-26,PROVIDENCIA,LICEO N°7,000006-04,000006-04,LICEO N°7,00:00-06:00,0.2
2026-03-26,DERCO,Quilicura Matriz Principal,000012-06,000012-06,Quilicura Matriz Principal,00:00,7.07
