fecha,cliente,establecimiento,colegio,nodeId,nodeName,horas_detectadas,consumo_max_hora
2026-03-24,CORMUP,ERASMO ESCALA,000008-07,000008-07,ERASMO ESCALA,00:00,0.22
2026-03-24,PROVIDENCIA,LICEO N°7,000006-04,000006-04,LICEO N°7,00:00-06:00,0.2
