fecha,cliente,establecimiento,colegio,nodeId,nodeName,horas_detectadas,consumo_max_hora
2026-06-08,LA FLORIDA,LICEO ALTO CORDILLERA,000028-01,000028-01,LICEO ALTO CORDILLERA,02:00-05:00,8.06
2026-06-08,CORMUP,ANTONIO HERMIDA FABRES,000008-01,000008-01,ANTONIO HERMIDA FABRES,04:00-05:00,0.1
2026-06-08,CORMUP,CE VALLE HERMOSO,000008-11,000008-11,CE VALLE HERMOSO,02:00-03:00; 04:00-05:00,0.04
2026-06-08,CORMUP,CARLOS FERNANDEZ PEÑA,000008-03,000008-03,CARLOS FERNANDEZ PEÑA,01:00-06:00,0.08
2026-06-08,CORMUP,SANTAMARIA,000008-05,000008-05,SANTAMARIA,01:00-03:00; 05:00-06:00,0.21
2026-06-08,PROVIDENCIA,LASTARRIA,000006-01,000006-01,LASTARRIA,00:00-06:00,0.2
2026-06-08,LAS CONDES,COLEGIO FLEMING,000022-00,000022-00,COLEGIO FLEMING,00:00-03:00; 04:00-05:00,64.0
