fecha,cliente,establecimiento,colegio,nodeId,nodeName,horas_detectadas,consumo_max_hora
2026-05-18,RENCA,CUMBRE DE CONDORES ORIENTE,000017-08,000017-08,CUMBRE DE CONDORES ORIENTE,00:00; 05:00,0.1
2026-05-18,CORMUP,ANTONIO HERMIDA FABRES,000008-01,000008-01,ANTONIO HERMIDA FABRES,01:00,0.1
2026-05-18,CORMUP,CE VALLE HERMOSO,000008-11,000008-11,CE VALLE HERMOSO,01:00-05:00,0.02
2026-05-18,CORMUP,CARLOS FERNANDEZ PEÑA,000008-03,000008-03,CARLOS FERNANDEZ PEÑA,01:00-05:00,0.07
2026-05-18,CORMUP,SANTAMARIA,000008-05,000008-05,SANTAMARIA,01:00-05:00,0.37
2026-05-18,PROVIDENCIA,LASTARRIA,000006-01,000006-01,LASTARRIA,00:00-03:00; 05:00,0.2
2026-05-18,LAS CONDES,COLEGIO FLEMING,000022-00,000022-00,COLEGIO FLEMING,00:00-01:00; 03:00-05:00,64.0
2026-05-18,DERCO,Quilicura Matriz Principal,000012-06,000012-06,Quilicura Matriz Principal,01:00,1.6
