
2026-03-02T13:00:00.000Z,  4.20
2026-03-02T14:00:00.000Z,  2.20
2026-03-02T15:00:00.000Z,  2.10
2026-03-02T16:00:00.000Z,  2.20
2026-03-02T17:00:00.000Z,  2.20
2026-03-02T18:00:00.000Z,  2.00
2026-03-02T19:00:00.000Z,  1.80
2026-03-02T20:00:00.000Z,  0.10
2026-03-02T21:00:00.000Z,  0.00
2026-03-02T22:00:00.000Z,  0.00
2026-03-02T23:00:00.000Z,  0.00
