TIME,VALUE
2026-02-24T00:00:00.000Z,  0.02
2026-02-24T01:00:00.000Z,  0.02
2026-02-24T02:00:00.000Z,  0.03
2026-02-24T03:00:00.000Z,  0.02
2026-02-24T04:00:00.000Z,  0.02
2026-02-24T05:00:00.000Z,  0.02
2026-02-24T06:00:00.000Z,  0.03
2026-02-24T07:00:00.000Z,  0.02
2026-02-24T08:00:00.000Z,  0.02
2026-02-24T09:00:00.000Z,  0.03
2026-02-24T10:00:00.000Z,  0.02
2026-02-24T11:00:00.000Z,  0.03
2026-02-24T12:00:00.000Z,  0.03
2026-02-24T13:00:00.000Z,  0.02
2026-02-24T14:00:00.000Z,  0.03
2026-02-24T15:00:00.000Z,  0.03
2026-02-24T16:00:00.000Z,  0.03
2026-02-24T17:00:00.000Z,  0.02
2026-02-24T18:00:00.000Z,  0.03
2026-02-24T19:00:00.000Z,  0.02
2026-02-24T20:00:00.000Z,  0.03
2026-02-24T21:00:00.000Z,  0.02
2026-02-24T22:00:00.000Z,  0.02
2026-02-24T23:00:00.000Z,  0.02
2026-02-25T00:00:00.000Z,  0.03
2026-02-25T01:00:00.000Z,  0.02
2026-02-25T02:00:00.000Z,  0.02
2026-02-25T03:00:00.000Z,  0.02
2026-02-25T04:00:00.000Z,  0.03
2026-02-25T05:00:00.000Z,  0.02
2026-02-25T06:00:00.000Z,  0.02
2026-02-25T07:00:00.000Z,  0.02
2026-02-25T08:00:00.000Z,  0.03
2026-02-25T09:00:00.000Z,  0.02
2026-02-25T10:00:00.000Z,  0.03
2026-02-25T11:00:00.000Z,  2.79
2026-02-25T12:00:00.000Z,  2.38
2026-02-25T13:00:00.000Z,  2.23
2026-02-25T14:00:00.000Z,  1.68
2026-02-25T15:00:00.000Z,  1.69
2026-02-25T16:00:00.000Z,  1.72
2026-02-25T17:00:00.000Z,  1.74
2026-02-25T18:00:00.000Z,  1.74
2026-02-25T19:00:00.000Z,  1.65
2026-02-25T20:00:00.000Z,  0.26
2026-02-25T21:00:00.000Z,  0.08
2026-02-25T22:00:00.000Z,  0.06
2026-02-25T23:00:00.000Z,  0.06
