TIME,VALUE
2025-06-01,1.69
2025-06-02,26.01
2025-06-03,28.32
2025-06-04,6.96
2025-06-05,6.05
2025-06-06,20.16
2025-06-07,11.17
2025-06-08,1.49
2025-06-09,25.26
2025-06-10,32.55
2025-06-11,20.13
2025-06-12,11.84
2025-06-13,37.62
2025-06-14,1.69
2025-06-15,1.73
2025-06-16,92.88
2025-06-17,123.66
2025-06-18,7.28
2025-06-19,3.15
2025-06-20,1.68
2025-06-21,1.75
2025-06-22,1.74
2025-06-23,3.73
2025-06-24,2.29
2025-06-25,2.32
2025-06-26,4.09
2025-06-27,12.44
2025-06-28,16.97
2025-06-29,9.57
2025-06-30,1.86
